id,trip_duration
id1878530,495
id0389770,676
id1872875,909
id3199918,489
id1840224,626
id1200956,579
id1204414,280
id1995527,2083
id3967731,492
id2626560,484
id3691738,1018
id0694825,850
id1573730,332
id1507464,737
id1843572,392
id2136134,855
id3128508,514
id0099101,404
id2732884,790
id1800938,220
id3484694,414
id2300735,744
id2131208,223
id0486148,510
id0103520,411
id2618029,1302
id0346800,929
id2299078,704
id0165011,1062
id0759205,538
id3773272,450
id1459735,951
id2003667,1394
id1693992,620
id2993808,268
id3800506,2118
id3268804,308
id0036863,1345
id2881715,348
id1153535,3032
id0351164,1892
id2907598,535
id1925247,661
id3591458,1088
id3723755,50
id3416945,1036
id2573315,1033
id2951014,172
id0296405,1045
id1483864,1121
id0420415,1174
id3796605,1265
id1592401,383
id2751027,587
id1116610,987
id1458489,2279
id3837697,1435
id1487139,770
id0211608,304
id0596023,146
id1028301,720
id1821770,2145
id3693441,3536
id2605438,249
id0358711,437
id1112307,264
id1282845,1047
id3172102,1167
id1290350,1033
id3829251,1613
id3717722,569
id3439610,577
id0739196,307
id1987586,1177
id2372940,327
id3327236,649
id1417220,853
id1723699,1187
id1816989,371
id3957006,1468
id3222577,1502
id3813415,561
id2235933,1272
id2482787,1185
id0838869,340
id0451738,1032
id3351202,488
id1590091,1204
id1454109,1609
id1262479,676
id3610079,315
id0330914,1096
id1466685,771
id0465061,962
id2365744,1375
id3797201,845
id3184483,865
id0896181,582
id1615670,1571
id0626636,2288
id2074879,273
id2919258,488
id2749043,371
id0871282,760
id3870256,267
id3284526,960
id1419052,625
id1142498,1015
id3551987,665
id2725220,304
id1755156,254
id0419147,938
id2318994,2722
id0134418,993
id1490791,1550
id2684809,1216
id3688324,1689
id0700607,390
id3015437,1006
id1493298,1206
id3774471,304
id3509319,212
id2321082,260
id0755556,1306
id3627095,161
id1299157,1017
id3272281,1118
id0743844,687
id3717148,1417
id2350540,2045
id0953128,603
id3206906,664
id3805878,508
id0235508,946
id2662279,444
id3347504,2504
id2899520,2976
id1981674,501
id3426399,1870
id3718989,733
id0401662,416
id2680299,682
id0814217,1232
id3174488,207
id0631906,533
id1846232,989
id0132220,506
id3697580,415
id0815385,567
id3693793,1579
id2581463,1590
id2931392,369
id3641496,213
id0599357,282
id1932067,826
id1615198,246
id3351566,585
id0819262,524
id2938235,374
id3239667,1026
id0782509,1004
id0585151,728
id3973255,637
id0892285,1275
id3042251,816
id0601173,689
id0655508,593
id0353215,498
id3708251,514
id0419358,373
id3230166,131
id0211498,882
id2431538,934
id3035056,1266
id0903135,738
id0664063,192
id1524427,543
id1902352,1479
id1937688,133
id3703512,2952
id3147618,991
id0624230,541
id1698421,180
id3496477,848
id3069559,726
id0925929,765
id1862736,1508
id3501550,716
id3942483,574
id1906907,334
id0486049,297
id2060325,684
id2891727,389
id2729762,699
id3601578,401
id1453527,946
id1586663,619
id3147395,773
id1813173,807
id3342634,1423
id1023850,2924
id1235648,1030
id3287463,531
id2565221,747
id2354222,721
id3498965,784
id1685093,725
id1824366,2513
id0468338,1355
id0015181,915
id3870137,330
id1249353,1271
id1601798,265
id3974245,221
id3393757,898
id3465710,191
id0909924,303
id1096034,86
id1856490,769
id2743947,270
id0453248,1462
id0140885,2153
id1566116,568
id0348690,515
id1266126,634
id1543640,1057
id0236250,918
id2071795,550
id2842098,521
id2842497,1122
id1950888,480
id0269144,688
id1314863,805
id2044015,633
id2018625,431
id2963978,291
id0324310,340
id0150673,3268
id2171695,727
id2157036,1422
id1643965,690
id3567259,202
id3294882,335
id3179342,588
id3106091,1861
id3994660,3694
id0388058,1595
id3948781,347
id2665196,536
id0151078,725
id1725310,221
id1723582,601
id2289202,2252
id2699932,486
id1343133,599
id1312229,217
id1144795,411
id3549782,464
id1779242,566
id2887237,281
id1056819,136
id2715251,432
id3000883,798
id3717068,2024
id0290533,563
id3440834,189
id3162588,653
id3644535,257
id2490191,131
id2183203,1925
id3667030,562
id2664350,970
id0290750,102
id0170320,997
id3334375,712
id3820840,2186
id2918099,593
id2157509,854
id3258194,736
id1811716,724
id3413110,2006
id1442208,512
id0922568,366
id1612589,548
id1758213,757
id0828005,515
id3222912,547
id2624331,391
id0842796,1150
id3575750,483
id3515834,527
id1419425,244
id2406440,217
id2163775,841
id3424923,397
id2789061,872
id1933697,69
id0420760,2854
id2729107,716
id2048653,1310
id3923728,364
id3706226,661
id1012312,424
id0843019,769
id3692483,1576
id3806848,385
id2715810,504
id0097188,296
id3541955,153
id3564162,516
id0867307,788
id1038082,8
id0098443,744
id0246587,659
id2634166,421
id2087307,332
id0289359,3705
id1303115,378
id3479077,1693
id1637979,1146
id1030768,450
id1829221,354
id0042985,507
id3504485,846
id1793163,1512
id1165190,831
id3939222,361
id3921908,670
id0606467,196
id1065893,799
id0950205,801
id3641718,394
id2175008,1014
id0471265,446
id2465573,333
id2148576,1730
id2978176,1539
id0043931,3567
id0881529,503
id0865720,635
id1667295,399
id2812428,659
id3200142,375
id3769828,1252
id1981296,1465
id0082340,1272
id1998756,1132
id1421009,795
id2643105,1064
id2663492,2312
id2075349,1095
id0601461,550
id1002470,1705
id2382857,442
id2973188,684
id1518905,209
id0253501,528
id1694395,1197
id1552944,457
id3380248,370
id0450436,741
id3575839,523
id1665397,1054
id0469653,950
id1414405,887
id2726424,682
id3298248,549
id1933863,18
id2339956,389
id0172098,769
id1178181,706
id0531709,981
id1488906,768
id0969681,485
id1019724,522
id1738539,376
id1423923,1138
id0353051,1149
id3791720,634
id3383280,1051
id3759319,1019
id3869125,1151
id0263703,621
id2633685,512
id0454163,518
id2525011,569
id1176031,773
id3446044,259
id1211993,283
id1914862,313
id1283630,441
id3322903,437
id2765688,1484
id3711914,938
id2498896,252
id0531989,1009
id1198549,415
id0255549,547
id1412038,601
id0695425,748
id0574595,979
id2181363,490
id3538132,153
id2176431,1804
id2994503,1662
id3213906,836
id0070898,2173
id2888941,474
id1887026,1680
id0324349,619
id3442338,1958
id0047340,1501
id2413195,307
id3793496,394
id0588723,287
id1472361,3493
id2104558,690
id0140429,812
id2481598,1584
id3564020,629
id2132056,1352
id3427832,615
id3849398,968
id0318059,1572
id0946201,528
id2871345,386
id1694704,1742
id1361031,581
id3090588,210
id0012837,1515
id2991167,1133
id3413637,734
id1370148,470
id1107518,1063
id1125790,360
id2384238,439
id2903928,936
id2944952,1620
id2516620,417
id0736586,257
id2597540,928
id2486102,899
id1167394,344
id1439645,869
id2516886,441
id0793445,500
id3514996,753
id3752532,594
id2005265,653
id0413140,1596
id1125760,645
id2081816,95
id0745569,98
id2293242,388
id3138687,940
id0139499,684
id0073614,1415
id3937397,1292
id2290025,783
id2780648,762
id3382335,1401
id1274384,613
id2850542,952
id1099096,170
id0870861,998
id3388411,578
id3436235,1422
id0178905,3624
id1812257,402
id0053355,472
id2649547,888
id1450732,2102
id0906229,944
id3691030,485
id3548398,690
id0528143,1036
id1957568,1875
id1237902,607
id2339432,1238
id0036435,394
id3118859,1511
id3631994,672
id1056427,714
id3353508,318
id2310885,1215
id1276942,554
id2146483,851
id1160407,539
id3854663,252
id2111517,190
id1902480,244
id0868888,670
id1483533,674
id1022842,632
id3388257,731
id1806931,487
id0103589,269
id3217801,1121
id1451521,712
id2620718,90
id2964161,1045
id3974425,968
id2346568,935
id0012145,196
id0590937,428
id1270052,2218
id1989819,1582
id3369301,2154
id0348303,723
id0931335,689
id2600936,851
id3564739,1318
id0913009,612
id3906544,545
id0627494,645
id0890178,925
id1629729,2237
id1083291,458
id1942519,364
id3716047,610
id1719547,535
id0237996,3783
id3235860,561
id2325447,1738
id0024887,1854
id1330816,1024
id3068418,1069
id2992245,234
id0118477,519
id1552785,322
id2143666,577
id2796531,2401
id3395066,596
id1764429,135
id0267887,494
id2287395,888
id1975323,1506
id2237511,380
id3068660,525
id0446995,595
id0406915,1000
id3620417,497
id1176630,1158
id3627278,855
id0674004,2578
id0747123,858
id1206110,2356
id2284214,481
id1687205,1253
id2306341,802
id3664632,633
id0208092,1640
id2810499,1074
id2181417,901
id0239519,609
id0510807,615
id2808021,605
id0453704,348
id0336418,1231
id2542441,2368
id1096229,811
id0942891,1306
id2206816,979
id2359474,512
id1383655,371
id3187013,682
id0340985,3080
id2738144,996
id2137667,335
id3686679,450
id3591722,1163
id0032097,1089
id0120205,415
id2039397,1095
id3704976,145
id2298004,3489
id0840154,506
id1139666,850
id1033683,526
id2210669,378
id0701720,1065
id0334727,58
id0165964,1738
id2691339,295
id0927384,1056
id1053708,551
id0816177,288
id1807476,620
id0021387,1410
id1550587,824
id2713280,452
id1037362,355
id1630295,661
id3737923,446
id0979976,1078
id0632160,418
id1708764,570
id2165581,1486
id2086273,1916
id0902715,444
id1918027,675
id2389458,621
id2794047,358
id1352658,505
id0239313,576
id0503076,2223
id0299234,1559
id1951681,251
id3976998,175
id1005260,1726
id2187585,3172
id0374748,2302
id3523156,351
id0648611,1023
id2611424,1484
id3808409,984
id1322636,545
id3164158,170
id2829921,557
id1122318,676
id1695528,461
id3350250,695
id1864509,797
id0763644,877
id2204925,496
id0840334,1118
id3568500,361
id3445800,590
id0932571,802
id3383504,643
id0029802,2367
id3887872,1722
id1045277,291
id3639279,681
id3281624,922
id1630983,176
id0909945,512
id0634264,184
id3519371,1677
id1960817,1059
id3365895,1072
id2857323,349
id2934609,245
id0122238,856
id1175688,270
id3084557,164
id1676594,1087
id1234908,1387
id0787500,913
id2600186,1623
id2818038,322
id3340718,2027
id1540128,347
id2073709,1023
id2256921,1026
id0822673,400
id3855917,565
id1838397,204
id3812932,436
id0508605,297
id3124028,1276
id2732779,1500
id3084859,853
id3645045,1908
id2640294,576
id1742596,940
id1265929,959
id3466724,2710
id0796688,549
id3001723,1699
id2739963,258
id0332601,609
id0514769,1400
id2744336,174
id3528781,1297
id3465461,483
id2575185,2089
id0006802,928
id1038234,927
id1662393,872
id0417357,443
id2774161,1611
id3505010,348
id1625763,724
id0847818,1087
id1566300,1017
id2098310,307
id2228828,818
id0713505,496
id2715259,3447
id2148353,1512
id2885698,1896
id1771336,1127
id2042639,542
id1042413,113
id1610781,365
id3527640,1061
id1831042,530
id2251916,584
id2990663,214
id0270308,630
id0686299,1619
id1876321,882
id3881440,150
id3911909,1200
id3274192,334
id2820757,598
id0811614,1096
id0166539,831
id2835129,387
id3092249,428
id0238195,854
id3315628,778
id0005877,1340
id1739436,730
id0876438,1416
id2964880,2483
id0311581,396
id2285703,681
id1521769,562
id3526701,3188
id2581986,707
id2480815,1683
id3078333,434
id3690986,256
id3182623,1507
id2074321,480
id1049024,1254
id3321949,735
id1725689,159
id3217392,736
id2653474,556
id3701175,592
id2632076,560
id3042921,763
id3449315,204
id3912849,527
id0096056,702
id2792170,547
id2354854,1273
id2899398,330
id0089314,347
id2646150,538
id0867523,506
id3536753,1371
id0643345,409
id1898817,512
id2525859,1542
id2048208,1258
id2945857,931
id3370214,263
id1751505,396
id2927369,720
id2678553,416
id3632815,358
id0155007,598
id0104692,779
id1217866,525
id2913525,718
id1840214,409
id2661534,301
id3985223,498
id1067495,4477
id1685163,670
id2376491,854
id0588926,1234
id0632400,1043
id1441162,795
id3066865,598
id2057101,383
id3205487,492
id1984332,314
id3591036,458
id2638448,259
id3378466,101
id0485243,389
id0266611,1273
id3410462,464
id1963730,503
id2162601,342
id1305703,578
id3495650,1527
id2049019,1014
id2648895,430
id2522840,499
id0016691,644
id3812179,1368
id1743734,565
id0061701,1070
id1689944,1546
id0141187,447
id1636736,2435
id3266433,451
id1627416,783
id3216517,1044
id2128103,556
id1141056,465
id2386126,267
id3326014,2211
id0681786,511
id2459597,715
id0686473,1263
id1072503,1723
id3049459,287
id3417739,682
id0249237,421
id0327944,606
id2032192,334
id0152318,3529
id1468766,435
id1837016,928
id3562962,157
id3531815,2217
id0979669,235
id2452958,2135
id3956129,1077
id0461516,398
id2453055,1713
id2762108,536
id3368373,5295
id2453346,1057
id2780138,546
id0254532,289
id1373400,666
id1527197,548
id0005893,145
id3555556,1145
id2884551,268
id2672502,446
id1572895,1116
id0626092,485
id3792498,958
id3558778,750
id1917845,461
id0658125,816
id2033032,401
id0420924,1240
id2615503,930
id0453386,645
id2947575,325
id3091076,689
id0635302,383
id0074590,901
id1348732,455
id3053184,694
id1667714,836
id1279323,427
id0782737,97
id1195353,514
id2800460,222
id1112495,728
id1840236,265
id0465014,909
id1917839,991
id1568882,13
id1027217,782
id1562956,634
id0452349,614
id1781815,451
id0613111,521
id1807541,961
id2042028,565
id1854166,1236
id0386669,433
id3213605,696
id0805236,568
id2857803,901
id3137497,1300
id0870235,1944
id2238987,640
id3281708,534
id2810640,1044
id3548253,1834
id0481760,369
id0531801,385
id2382475,279
id2682354,411
id2274991,497
id1851345,1621
id3570456,1591
id2304937,660
id3571378,376
id0993980,621
id1573415,326
id1447240,276
id1505746,972
id0687927,524
id3439376,1518
id1561643,1712
id1452634,1227
id1889155,399
id1936335,232
id1589487,959
id0024485,252
id3243672,516
id3338189,1234
id3320764,546
id3888009,1427
id3892644,2974
id0553246,436
id0618067,1538
id2303708,1139
id0625458,459
id3933030,1020
id0029040,461
id0987654,1819
id3171908,355
id3828925,1018
id3347808,429
id1642599,617
id2852177,1594
id0324232,552
id2876245,779
id1419678,1122
id3316050,844
id0823862,312
id3757555,778
id3486276,580
id3823530,1360
id3120602,1166
id3103485,467
id3506284,331
id2259956,1516
id0171880,539
id2713924,193
id1041786,9
id0304752,375
id3145786,420
id2817997,138
id3626813,2652
id2242654,1414
id3704528,740
id1387959,197
id3939575,985
id2319078,1128
id1041883,461
id2589978,365
id2741620,860
id3468834,275
id2416203,1579
id0435853,686
id3219725,1172
id2880546,662
id2214380,2038
id1520341,1625
id0284692,528
id3280779,545
id3117992,616
id3162493,476
id0464239,1360
id0247980,229
id0122828,106
id1509312,619
id2014536,731
id0885168,927
id3492238,914
id2916984,527
id1010188,647
id3547259,1002
id1637820,1441
id2463144,1761
id0065375,782
id2866864,1240
id2272183,355
id2083248,1366
id2385841,105
id2557774,536
id2168175,121
id3605228,1286
id2278408,739
id0536721,331
id0780505,614
id0720632,615
id0526407,594
id1386149,761
id2346633,629
id3429964,545
id0442862,1543
id0975868,262
id3098390,951
id1775052,1215
id2561287,1318
id1852800,218
id3329282,1041
id3087213,111
id1577993,240
id0917622,1458
id2813578,685
id1400400,313
id0933081,1060
id3481603,66
id0291534,1706
id1369263,175
id2219943,248
id3933855,1104
id3577199,1161
id3184248,581
id1452057,545
id0880092,795
id3657371,484
id2681322,840
id1176465,341
id0578512,407
id0806691,624
id1095889,555
id1265600,247
id1647612,84
id1314633,782
id1082473,955
id0977743,1790
id0098547,3353
id1130632,1037
id3883830,960
id2495348,2706
id2308948,1501
id3204706,129
id3562877,1683
id2266866,914
id1852309,586
id1474547,208
id2815613,450
id2314245,1401
id1080578,1040
id1480489,578
id2290473,1217
id3979577,797
id3733776,205
id1587220,524
id3771613,96
id1905009,546
id3588513,695
id1220975,738
id0050816,684
id0743645,118
id1075691,845
id2277542,1043
id0247233,145
id1754759,359
id3244958,772
id3883797,1504
id0679443,1035
id2852054,262
id3892845,476
id0335572,873
id3620088,320
id2498034,618
id2760943,170
id2526248,494
id0533075,1504
id2152787,392
id0205187,14
id2480124,462
id3884647,757
id3131683,1260
id0443085,534
id3754538,1544
id2210097,1288
id2156936,677
id0169135,1866
id3287217,507
id2115636,1553
id1997660,882
id1560015,312
id0303753,1188
id2478078,721
id0278059,415
id1279356,587
id3758200,852
id0000195,445
id0856035,518
id3830022,404
id0654995,1568
id3244518,942
id0580310,697
id2653812,415
id2429443,367
id3427910,690
id3715652,493
id1589576,243
id0288133,690
id0663559,1724
id1616511,349
id3151567,324
id3100271,517
id2586909,415
id1567332,1042
id3552941,714
id0452577,323
id1602443,1841
id3365042,726
id3437975,355
id2382837,691
id1743001,392
id2260590,2584
id2639431,708
id1074968,1292
id2968523,362
id3523444,403
id2273128,587
id2565581,1113
id0073946,1013
id3217319,553
id0423346,1945
id2634095,396
id1488596,353
id3404650,626
id1877945,2217
id2887841,612
id2534781,540
id0097933,359
id2799034,378
id0580874,394
id2875481,1860
id1095515,128
id2819956,1315
id3295033,1926
id0916197,722
id0752224,923
id0456237,1455
id3202086,295
id2425158,745
id2351535,2293
id1395557,409
id2333605,765
id0188594,1118
id1200974,713
id3731915,1618
id0093419,722
id1715431,823
id1080604,1235
id1245008,481
id3059325,434
id3074810,425
id1034647,3745
id0795602,169
id3830485,371
id2996602,226
id3942064,568
id0719036,1167
id1805843,1445
id0196139,1009
id1398290,332
id1360095,741
id0129993,738
id2742486,1329
id0092616,3373
id3192556,392
id0382275,1290
id3525364,259
id1289394,479
id1145216,495
id3106432,1501
id1782320,582
id2710314,1524
id1903303,708
id1614360,434
id1282580,288
id0629340,1217
id3376738,922
id0773223,11
id1494293,518
id2368698,294
id2635309,434
id0623354,120
id1763248,1433
id2069838,315
id0723184,1094
id2672172,568
id0725368,121
id3110986,2249
id0390727,673
id2587936,341
id1440431,605
id1876399,1502
id3599127,491
id1587001,157
id3187921,1209
id2809811,675
id1845742,453
id3118756,1662
id1587457,1289
id2232454,858
id3233702,433
id1907361,1688
id0646328,35
id1510484,380
id1612599,146
id2492196,995
id0694505,762
id1229766,915
id0780459,1073
id0481542,240
id3124187,892
id0079876,3464
id3122135,390
id2077882,2237
id3659901,329
id3264479,539
id3362796,816
id3071940,1802
id1821419,384
id1579495,471
id0643946,606
id2669830,481
id1386764,145
id2491401,490
id0546141,708
id1927764,384
id3093070,527
id3856801,500
id1636247,670
id2618711,926
id3310270,419
id0563384,853
id3939897,1059
id2036726,804
id2206668,196
id1810299,466
id3528453,1812
id2203780,447
id3422349,1905
id1363963,1032
id1367784,451
id0797456,235
id0367929,381
id1557730,1557
id1047787,988
id3587736,348
id0832672,529
id3041411,228
id2524163,848
id1398929,994
id3352631,440
id1306612,364
id2751260,956
id1854369,752
id0255508,612
id0795203,376
id3328083,1014
id1591384,657
id2854947,333
id1415064,1402
id0432099,852
id2326279,390
id2555474,416
id1896414,490
id0874371,431
id0687970,809
id3654063,802
id2691801,204
id0240547,485
id2511228,569
id1124732,2154
id3942005,418
id1499162,1259
id3863246,283
id2797127,625
id3464927,223
id3107381,392
id2460582,295
id1615472,236
id2907788,642
id3557140,878
id1723119,549
id3421436,652
id0710631,930
id0352063,956
id1292425,672
id1473890,1296
id1804512,967
id2675490,1572
id2467898,675
id0729921,214
id2939755,688
id2383762,1040
id1115582,150
id2010188,1146
id3215996,1848
id0197969,365
id2834361,109
id3139094,410
id2221537,1043
id3452826,762
id3439591,453
id1080166,514
id1171349,376
id2036794,590
id3970271,661
id1327955,1842
id1242987,315
id0378969,824
id1777790,911
id2431762,1563
id0775717,1107
id3042144,1460
id0846778,677
id1841694,553
id1381371,150
id1876219,1295
id0391147,586
id3294817,780
id0452090,461
id0145034,584
id0988195,2134
id3525247,332
id1450300,533
id1083399,427
id1822543,598
id0154998,1432
id0629231,946
id3965085,907
id1637380,1624
id2310622,2828
id0117695,483
id2167757,761
id1204428,1248
id1971258,299
id3193756,682
id2979131,856
id3557802,611
id1911556,727
id2447625,1299
id1193943,154
id0490292,450
id2905169,367
id2845336,578
id3933369,772
id3112614,911
id1826110,310
id2765069,2065
id1274173,393
id1120342,415
id3737048,676
id2567371,1266
id3189159,233
id0483672,1532
id3375197,534
id3226356,1171
id0714075,281
id3671550,1550
id1541061,1367
id2299196,1012
id0464143,409
id2572810,1770
id2276951,890
id2259971,1027
id0645059,699
id3059699,449
id3834400,933
id3661614,1130
id0502604,234
id0776047,526
id0252104,810
id3925680,1437
id3317101,1121
id0313769,796
id3672788,796
id0345876,2308
id3338468,392
id2849582,455
id3040255,1149
id0853159,1321
id1750190,968
id2659789,1265
id0347386,1130
id0431664,171
id1778037,1065
id3347601,2200
id3572678,255
id2720258,603
id1720708,409
id1595125,686
id3617117,498
id2635540,196
id0890246,818
id1556644,764
id1025196,523
id3467604,666
id0281905,1001
id2375118,2732
id3393693,382
id3204333,698
id0860735,860
id1812006,881
id3029248,1288
id1673707,1560
id0925496,965
id2894462,1818
id0229810,356
id0998172,648
id1875518,258
id3603997,376
id0422947,2886
id3918600,466
id1426056,609
id1091133,595
id1574702,745
id1437044,1082
id1721571,123
id1484174,425
id1688016,838
id1800797,369
id2685507,1121
id0363546,227
id2746474,1197
id2113224,448
id0835282,3415
id2776166,565
id2513097,823
id0422235,709
id3875640,402
id1826874,458
id1616959,674
id0004956,766
id2948521,127
id0189036,332
id1958566,321
id0923715,258
id2601950,2359
id1814657,1052
id3849490,503
id1833156,185
id3763979,1508
id3738747,1121
id2601199,631
id1929141,496
id0403157,393
id0987262,685
id2020040,492
id1460848,1389
id2872305,160
id1744714,760
id1454114,643
id0164676,631
id0847862,2226
id0171838,1291
id1757452,700
id3710350,309
id1536248,323
id3838914,123
id0555152,458
id1425528,775
id2646909,1223
id1289035,595
id0377588,1888
id1604865,405
id1315068,3392
id3890025,212
id2188158,648
id3465005,1352
id3407693,614
id2027849,1592
id3589574,1086
id1243307,4282
id1954031,1658
id1490297,431
id1419826,920
id0101080,522
id1560160,1077
id1379702,783
id2794623,650
id3437712,1795
id2550294,583
id1484897,3689
id1930089,1154
id0970869,555
id0134916,1971
id2749679,991
id3453342,240
id1487773,658
id2158178,1322
id1743962,1217
id1239072,276
id2610924,942
id0861601,814
id3464536,310
id3154725,484
id3356962,366
id3873973,228
id1618295,612
id1728058,1528
id2518790,355
id1068260,196
id0363677,1053
id2454511,670
id0414197,688
id1925404,956
id3039534,384
id3558230,807
id2827441,62
id2141904,1774
id3064845,360
id1001832,444
id3468567,1004
id2659740,476
id0591442,449
id2673083,633
id1457495,653
id2357558,680
id2829588,600
id1234552,813
id3679988,1104
id0002993,210
id0446854,2812
id1112122,1119
id1564914,897
id0155398,1407
id3396345,1031
id0118857,856
id0640683,465
id0738542,244
id2427273,530
id0150378,1666
id3982365,1128
id2039216,700
id1922953,411
id2923120,500
id3256015,1750
id1858350,502
id2685424,915
id0416695,1115
id3169370,479
id1819247,521
id0144924,343
id0390972,1022
id2906250,1575
id3491416,364
id1199887,596
id3132403,339
id2578840,152
id2622815,2730
id1447887,738
id3422440,220
id0836316,187
id0598088,686
id1909411,278
id2687225,2943
id3535601,493
id0126963,454
id3544992,473
id3551296,1190
id3729792,315
id1794839,1116
id2360496,1118
id1002061,175
id3619721,439
id1777991,175
id2722857,2116
id1488290,989
id1433500,263
id1665365,1906
id2659323,675
id1958528,464
id3758136,831
id2863259,1547
id1955588,2361
id1269666,650
id3849787,205
id2148745,582
id1955358,556
id2025523,420
id1739085,609
id2265291,471
id0393897,1029
id3270872,895
id1576640,807
id3595190,367
id0457290,759
id0969437,360
id3198203,517
id3050854,349
id0097360,966
id0769152,571
id1929722,929
id3605434,509
id0791950,2745
id0419600,134
id3621542,375
id0103027,421
id2654137,266
id0899481,901
id0855596,676
id0572818,1454
id0946663,622
id0784818,1105
id0937102,1439
id1220117,1173
id1730720,1449
id2260147,301
id3533323,434
id1336255,392
id0841365,223
id0945638,30
id2696543,730
id3229331,566
id2036992,1359
id1496438,330
id1771627,1684
id0849160,235
id1224273,883
id1782502,676
id2591236,490
id0520421,803
id0614487,759
id3073412,758
id3663152,408
id3320364,270
id1044219,913
id3190909,640
id1747322,566
id0732834,373
id0080545,651
id0159977,1306
id0552976,658
id1362356,1963
id1699756,1426
id0576056,587
id0709085,2946
id2740804,660
id2339856,528
id1122807,562
id0071203,174
id2419885,422
id2150553,706
id3920154,617
id1753692,1073
id2815164,257
id0611516,285
id0449211,754
id2498689,1551
id2163674,592
id2502642,563
id0915710,328
id2881344,503
id2720464,1263
id2753292,677
id1254805,371
id1255073,84
id1377722,586
id1081492,1339
id3644267,578
id3446871,241
id2306224,250
id2458229,335
id2742481,303
id1715536,1293
id3313647,476
id2921038,502
id2881748,1216
id2104201,361
id0320613,692
id3530074,324
id0607681,1185
id0850997,301
id3402284,497
id0469749,1135
id0029616,952
id2038548,968
id0712138,540
id3085903,1289
id2661103,469
id2053973,1032
id1429591,3001
id1242886,708
id2167810,188
id3869303,1027
id1960572,890
id3238175,1361
id1653835,615
id0276328,1054
id2959338,372
id3494278,934
id0719519,857
id2298820,722
id3482539,708
id3528650,1224
id0626063,2194
id2616062,2265
id3666880,635
id2421390,1812
id2682817,453
id2822737,728
id0144042,337
id3551220,732
id2409681,607
id2489191,775
id0616687,239
id2344987,546
id1230876,347
id1184101,336
id1169076,915
id2987293,250
id2550156,653
id3130679,549
id2654765,229
id2310008,506
id2347235,691
id3837546,449
id0310805,916
id2360391,646
id1415531,977
id1432282,317
id0732732,752
id1780424,985
id3959224,438
id3140953,466
id3787119,265
id0186708,576
id1078040,641
id0189576,269
id0639045,1495
id2181639,1981
id3665118,1678
id1513865,782
id3482711,361
id3110735,140
id3874542,654
id2203432,916
id0935607,1228
id0304505,427
id0701512,283
id2486454,363
id0017451,827
id0603904,266
id2589381,775
id3508395,294
id0461049,774
id3267212,429
id1011851,2719
id1813161,1391
id1350412,532
id0285515,1493
id2759440,1029
id3639035,2992
id2632204,1267
id0862509,1380
id0122429,169
id1828697,1602
id2341114,691
id3874671,575
id2260046,1003
id2528009,1223
id3180434,319
id0723150,84740
id3737566,871
id0035684,727
id0879493,682
id1394440,217
id0596683,185
id3587017,416
id1694998,692
id3262574,1392
id1836499,169
id2190488,328
id0222385,383
id1538796,469
id3529779,1103
id3108241,929
id0621120,193
id2682163,856
id2235436,836
id3467885,649
id2201941,997
id3470855,731
id1592386,287
id0670359,719
id3098364,793
id2492187,148
id1677722,2163
id0543102,522
id2663174,1698
id3446265,442
id2718638,223
id1978970,2427
id2749106,531
id3131532,2766
id1843176,375
id2126742,173
id3663587,1732
id2615833,696
id0113101,649
id1100230,903
id3625147,492
id3711189,873
id0140522,2136
id0749985,1398
id2971824,821
id0580505,781
id3062394,3586
id0394616,170
id1166366,463
id0388426,1382
id3148415,659
id2473457,1835
id1362082,223
id3760056,926
id0175127,2877
id1605320,284
id0735196,1200
id2245078,2326
id2452392,628
id1765408,441
id3480850,965
id3985215,576
id3361529,384
id0599918,406
id1249869,974
id3413102,345
id0859944,1668
id0691501,795
id1237600,1198
id0161693,1170
id0890957,517
id3335374,713
id3112555,332
id0881066,1026
id1798252,811
id2427159,1053
id3326902,1807
id2071186,422
id3471183,452
id3017495,738
id3736016,1052
id0738494,217
id1884216,594
id0626248,477
id1454122,224
id2070697,1120
id3827604,198
id1492185,2040
id3929592,105
id1346072,1044
id1276409,162
id0351520,804
id0823903,1215
id2808583,2064
id0359246,1263
id2850871,2618
id2071570,814
id1408708,514
id1205849,2761
id1304298,951
id2340580,3698
id0641677,1525
id2781690,1186
id3487893,859
id3417509,120
id3634096,152
id3770958,1817
id3710312,299
id1064569,112
id0846617,984
id3161619,941
id1225921,1086
id0230232,907
id0582300,744
id1612211,331
id0643948,1194
id1374184,1638
id3762084,183
id0004057,832
id1182588,552
id0953770,1809
id3108261,558
id1183296,919
id3638827,2451
id0302027,321
id1041319,300
id3008140,1651
id2706089,487
id2309524,955
id1260755,97
id2784813,372
id2534888,834
id0262996,1717
id0777543,500
id0668285,649
id3113052,555
id3495425,498
id3023727,680
id2634757,647
id2668241,778
id0372251,458
id1445611,1207
id0525985,562
id0122019,469
id2904587,461
id0310719,1094
id1195941,449
id2091666,2217
id1204555,317
id0218634,1250
id0457075,1301
id1206865,338
id3759794,335
id3505835,212
id0042563,316
id1250925,450
id1594704,186
id3957331,1171
id3597486,149
id1183432,450
id2560929,250
id0150853,1020
id0015596,376
id0199286,636
id1238814,2194
id3330718,368
id3182505,827
id3298477,556
id2514887,757
id0420530,1055
id0579132,278
id0851364,762
id1021656,352
id2895418,880
id0304465,137
id3477350,630
id0146549,572
id3017569,584
